day	hour	value	price
1	1	0	
1	2	0
1	3	0
1	4	0
1	5	0
1	6	0
1	7	0
1	8	0	2500	
1	9	10
1	10	10	3600	
1	11	10	
1	12	0	
1	13	0	2500+900+12000
1	14	0	3600+6700	
1	15	10
1	16	10	1800+4420
1	17	10	
1	18	0	13500
1	19	0	2000+7000
1	20	0	
1	21	0	1470
1	22	0	
1	23	0
1	24	0
2	1	0
2	2	0
2	3	0
2	4	0
2	5	0
2	6	0
2	7	0
2	8	0
2	9	0	1800	
2	10	0	1800
2	11	0	
2	12	0	11000+7040	
2	13	0	4500	
2	14	0	7500+2000	
2	15	0	4000
2	16	0	
2	17	0	3950+1500
2	18	0	30500	
2	19	0	
2	20	0	
2	21	0
2	22	0	7000	
2	23	0	13500+5650
2	24	0
3	1	0
3	2	0
3	3	0
3	4	0
3	5	0
3	6	0
3	7	0
3	8	0
3	9	0
3	10	0	6000+2700+11500+2000
3	11	0	1100+1700+8000	
3	12	0
3	13	0	
3	14	10
3	15	10	4400+1800+2800	
3	16	10	
3	17	0	3000	
3	18	0	1900+2500	
3	19	0	
3	20	0	
3	21	0	3300
3	22	0	3900	
3	23	0
3	24	0
4	1	0
4	2	0
4	3	0
4	4	0
4	5	0
4	6	0
4	7	0	5580
4	8	0
4	9	0
4	10	10
4	11	10	
4	12	0	
4	13	0
4	14	0	2430+4600+1600+4700	
4	15	10	
4	16	10
4	17	0
4	18	0	8500+19500+4800+1800
4	19	0	8000	
4	20	0	
4	21	0
4	22	0
4	23	0
4	24	0
5	1	0
5	2	0
5	3	0
5	4	0
5	5	0
5	6	0
5	7	0
5	8	0
5	9	0	3500	
5	10	10
5	11	0
5	12	0	8500
5	13	10	
5	14	0	
5	15	10	
5	16	10
5	17	0	3500+3300
5	18	0	3000
5	19	0	8000+8500
5	20	0
5	21	0	9200+16500	
5	22	0	20000
5	23	0	
5	24	0	
6	1	0	
6	2	0
6	3	0
6	4	0
6	5	0
6	6	0
6	7	0
6	8	0
6	9	0
6	10	0
6	11	0
6	12	0
6	13	0	8500+5500+2500		
6	14	0	
6	15	0	5000	
6	16	0
6	17	0
6	18	0	1500
6	19	0	7600	
6	20	0
6	21	0	
6	22	0
6	23	0
6	24	0
7	1	0
7	2	0
7	3	0
7	4	0
7	5	0
7	6	0
7	7	0
7	8	0
7	9	0
7	10	0
7	11	0
7	12	0	11000
7	13	0	
7	14	0
7	15	0	1500
7	16	0
7	17	0
7	18	0
7	19	0	900
7	20	0	3500
7	21	0	2880+2500+3900
7	22	0	6200
7	23	0
7	24	0
