이성계,정도전,하륜,심효생,남은,조준
하륜,심효생,남은,조준
이성계,정도전
정도전,조준,심효생,남은
하륜,정도전
이방원,주원장
정도전,남은
정도전,무학대사
이성계,이방석,강씨
이성계,이방석,강씨,정도전,남은,조준,
이성계,정도전
이성계,정도전,남은,민제,하륜,이방과,이방원,이지란,이방석,조준,심효생
이방과,이방원,이방석,정도전
이성계,정도전
이방원,하륜
이성계,정도전,남은,민제,하륜,이방과,이방원,이지란,이방석,조준,심효생
이성계,조준,민제,정도전
이성계,정도전,이지란,남은,이방석
이색,권근
정도전,권근
민제,이방원,민씨,조영무
권근,하륜
정도전,남은,이숙번,하륜
이숙번,정도전
정도전,남은
이방과,이방원
주원장,이성계
이방원,정도전,조준,심효생,남은,권근,하륜
