주원장,하륜
이방석,강씨
이성계,무학대사,심효생
이방원,이숙번,민씨
이방원,민씨
강씨,이방석,이지란,이방원
이방원,강씨
정도전,최씨
민제,조영무,조준,이지란,남은,정도전,심효생
민씨,정도전,조준
이성계,강씨,이방석,정도전,조준,이방번,이방과,이방원
이지란,남은,조영무,민제,심효생
정도전,이성계
민제,남은,이지란,조준,심효생
정도전,남은
권근,하륜
조준,권근,하륜
이숙번,하륜,이방원,민씨
이방원,조준
정도전,심효생,남은
이숙번,하륜
조준,정도전
이숙번,이방원,민씨
정도전,이방원
정도전,이지란
정도전,남은,이지란
이성계,정도전
민제,민씨,이방원,이숙번,민무질,민무구
정도전,남은,심효생,조준
이성계,정도전,이지란,권근,남은,조준,민제
