공민왕,홍륜,,,,
이인임,정도전,,,,
이인임,정도전,홍륜,,,
이인임,공민왕,,,,
이인임,공민왕,,,,
이인임,정도전,,,,
명덕태후,공민왕,강령군,,,
이인임,홍륜,,,,
이인임,명덕태후,경복흥,안사기,장자온,이수산
박상충,정몽주,,,,
정도전,공민왕,,,,
정도전,정몽주,,,,
명덕태후,정도전,경복흥,정몽주,,
정도전,정몽주,,,,
명덕태후,경복흥,,,,
명덕태후,이인임,,,,
정도전,경복흥,,,,
정도전,최씨,,,,
경복흥,명덕태후,이인임,,,
명덕태후,경복흥,,,,
강령군,이인임,,,,
경복흥,명덕태후,이수산,,,
최영,이수산,,,,
경복흥,명덕태후,,,,
명덕태후,이인임,강령군,,,
정도전,최씨,,,,
경복흥,정몽주,,,,
명덕태후,이인임,,,,
명덕태후,최영,경복흥,이인임,,
이인임,최영,,,,
최영,강령군,,,,
정몽주,정도전,,,,
