Contract_ID,Zip Code
198201755,500040
208101174,121851
207124805,135080
207144603,550240
208156136,450010
206203137,305358
208116843,406130
207155199,506055
207109494,130100
206133012,425020
206126327,712120
208401135,150051
207134740,330210
207126451,425141
205202939,621903
207401260,501200
207138269,110522
208405397,464120
208143042,135931
208133493,121838
208122725,570210
207300213,704370
208159382,472050
203202847,445360
207401260,501200
208155195,445931
208135391,139240
207151931,540140
207152956,152769
208118026,411808
208202950,135280
208135476,100861
203130690,441440
204407397,137806
207131769,137873
208156648,607120
207129426,469881
208101200,135908
205100673,100272
207151486,730320
208203809,156030
208204232,140904
206203539,780934
208115434,140809
207200207,138220
207151992,121836
208200581,472865
206301754,395801
208159270,718844
208201303,100864
208201303,100864
208403654,401072
207202028,405850
208200722,135080
208200994,431083
194030938,302858
194030938,302858
208201036,150884
207201076,702050
207103763,300010
208157081,545010
208120762,143802
191400492,410315
208128278,135010
208403660,140133
208201304,463050
191321090,130031
207300213,704370
207204131,742080
208157036,420847
208140922,143190
208140922,143190
208134502,133866
208301081,690090
208139495,420100
208152187,336020
208148166,406110
207201479,445160
208302100,120140
204109989,411800
208102164,200170
208103735,330230
207109532,330130
207153710,515862
208146977,135888
207401260,501200
207202720,448120
206145725,135010
208200908,404260
207141472,412090
208202977,487883
207136500,472120
208152007,612064
207202621,561302
208204015,790190
208148521,137806
208202486,480070
208203832,703090
208204281,431837
208160565,121839
200104510,780949
207114006,464020
208134502,133866
206202392,200190
205110248,400103
208123495,425836
207101678,445944
205143887,135090
208158234,330170
207150131,135872
208303506,515805
208153852,135517
208204090,135010
208138533,683360
207128284,143221
207105815,136150
208125201,301140
206204139,150034
208155320,487813
207105017,570981
206138845,472120
206141463,350805
206132680,459070
206132680,459070
206406112,135090
207204090,320030
208204075,695963
208200056,445160
208201259,135090
208203778,690180
208146990,137810
202115995,135954
206203539,780934
206123489,411360
207151931,540140
208119737,641813
191640453,136130
207138931,135893
208204393,502827
206123961,550805
208121305,429450
206147478,100197
208117082,611080
206125872,435040
208125150,482835
208160203,369811
207148884,689900
208107527,133120
208127816,137869
208202398,357905
207401859,143841
208158776,363941
206145558,220965
208135322,405824
208110668,506250
208135322,405824
208405410,402809
208102505,429874
208129810,413831
208155883,420834
206133805,445973
208136542,143837
208148643,463867
208138533,683360
208138533,683360
205122654,703828
208134502,133866
208134502,133866
208134502,133866
208201338,425140
208134502,133866
208134084,780891
208155893,150880
208300853,476802
208405403,465010
208131320,660310
208155295,401070
207142772,415843
207200143,134050
207100625,429450
208148027,425836
208143636,412230
207134943,442070
208150986,135090
207112235,463824
208148088,463410
208111144,560854
206403174,137130
208202487,402207
206127037,110032
208102933,561330
207137063,730160
208202891,122050
207136617,301130
208202398,357905
208107926,465220
207129213,305335
207133410,681190
208401316,336851
207101994,621812
207149621,469853
208149105,410380
206204597,143914
208122232,413836
208131200,445924
207121897,137070
207135280,711813
208106793,100170
208135217,560823
207141815,410831
208148417,608020
206202330,122030
207151486,730320
207151486,730320
207151486,730320
191310729,135080
207301673,137862
205116742,403030
207130350,413010
208139347,637831
207200098,120130
208158977,152878
208129377,406814
208201338,425140
208143064,425835
208202950,135280
208160567,609390
208403660,140133
207143931,151060
194570008,363954
208160045,461370
207203473,361160
206204800,380230
208101766,500826
207130819,320832
208159146,560821
207105760,429807
199202409,135836
207200019,579805
207204090,320030
208142821,482090
208153482,573370
208118135,463500
208202486,480070
208136486,413913
207142331,135090
207119769,561191
206141999,406130
208202891,122050
204200142,641465
208200553,400340
207140106,110061
208146947,465140
208301695,626240
208127384,153010
208301695,626240
208147756,445961
201202928,135080
207147877,463824
206203172,143130
207104798,464894
207200704,302170
208204281,431837
207134425,138160
207202953,343833
208131420,138050
208204075,695963
208404339,680804
207201336,445160
208202810,420010
208132553,121840
207127629,330871
208160265,100011
208139572,459010
207119769,561191
207149621,469853
207401260,501200
208149253,573380
208117502,369842
199201663,570985
208153803,445040
208108669,361400
207148896,456812
208201829,445010
208138533,683360
203201101,217100
207203241,380872
205124337,135090
208204230,135280
207139685,361825
208202891,122050
207203473,361160
207110858,135090
208159191,446913
207139685,361825
208145043,137140
208119800,750040
208117338,137130
208202487,402207
208141254,441812
207137786,616820
208202084,461180
207137393,135888
207104427,140745
207104427,140745
208142858,415811
208203839,135280
206142894,701020
208156022,330170
207108626,135090
207149768,614030
208104932,626050
207202028,405850
199108985,645480
207120006,130030
205110248,400103
208204015,790190
208202731,411450
207139926,137070
208156963,500804
206301249,302120
207135686,469812
206139943,690836
207144763,415869
208152650,420010
208143636,412230
205124337,135090
208203535,463050
208139572,459010
207401249,449823
207102132,360210
208140867,602055
200133310,560754
207203241,380872
208119465,423050
207105512,472843
208153769,390012
208102576,704140
208145901,700822
205130307,137903
208150493,413836
207118853,704400
208105164,429450
207143448,415854
208132096,225808
207152764,500800
208124520,701862
208157908,680816
205130307,137903
205115493,143200
208303463,573703
208158701,134020
208158102,220801
208104594,520832
208128332,420020
208123422,718833
208128291,157010
207152158,131203
208144974,369903
207127933,336882
208132373,405240
207147877,463824
207117949,100450
207149768,614030
208132957,462080
207139685,361825
208136542,143837
208148441,487832
207118137,446721
206145360,429030
208126833,425020
191311704,135080
207107778,426410
208127530,445843
208105618,122050
208148257,487832
208144389,545808
198200558,135868
208157224,570990
208133684,363881
207147417,463811
206148468,540971
207136402,690840
207203357,380965
208128275,445160
208119737,641813
191410081,471030
206103456,412250
207301068,612808
206125392,404833
207142998,140210
208128278,135010
208302947,567806
206137108,790884
205143634,429030
208144240,445926
202101837,157040
208202804,420030
206122812,200130
207147495,361290
208113865,361809
207128272,138220
207111850,136075
207135211,680813
191390167,480761
208160679,404160
207107783,612040
208150345,121841
198200553,157879
208135326,360130
191400493,410831
208157224,570990
208131021,463500
207142430,706010
206131577,700412
207203577,791061
208117726,361814
208156963,500804
207201479,445160
208203832,703090
208200553,400340
207302308,420803
207201819,100768
208200209,135280
194050625,363882
206203172,143130
198200720,140818
205115493,143200
208157893,135887
207107778,426410
207143176,702849
208155260,100011
207133410,681190
207107783,612040
207405807,447140
208135326,360130
208160553,121838
208200553,400340
205130307,137903
191390167,480761
208300054,616820
207127933,336882
208155893,150880
206143361,137070
207135442,612020
207202808,150010
198200720,140818
207140106,110061
207137786,616820
207301068,612808
207104928,365834
208201160,446907
198200720,140818
206203107,135240
203201149,706827
207117949,100450
207201822,530390
208118135,463500
191390167,480761
208155260,100011
204201357,120816
201201653,407050
207107783,612040
207401260,501200
207200934,682804
208200824,560281
208302967,134070
208160361,617020
206127940,135509
208152774,650826
203201149,706827
208202812,420010
208200991,135120
207202478,701240
198200553,157879
208302967,134070
191400493,410831
208127376,561844
208200327,136036
208159382,472050
208203999,579805
208200571,690120
207107822,506307
208117340,621150
207100625,429450
208125420,110550
208203999,579805
207119191,156090
204201357,120816
207203357,380965
191400493,410831
204140112,157230
208148257,487832
200104510,780949
198200553,157879
207137222,110390
206301249,302120
206138845,472120
206138845,472120
207302554,631050
207203602,407060
208127982,110122
207201819,100768
207142848,704140
207116147,158073
207136500,472120
208123174,500520
207141815,410831
207401260,501200
208202981,487883
206202331,122030
208121687,404170
206132524,421805
208144998,367852
203201101,217100
208200901,135010
205301132,606083
208133471,110061
207202524,412270
206301899,641817
207202579,367821
207202789,150868
207148750,425836
208201511,122050
208203756,368905
208200643,560291
208119507,700423
207107783,612040
204201357,120816
206203172,143130
208201503,306805
208160083,618819
208157908,680816
207202789,150868
207152158,131203
207125683,420110
206203539,780934
207201132,250806
207201132,250806
191315012,135080
208204263,157240
208137558,100810
207202789,150868
207147618,403020
208200994,431083
207107031,406050
207143465,200130
208157339,135836
208156963,500804
207401284,613806
207201380,302210
206203172,143130
208105618,122050
208201433,660140
208200056,445160
207203063,380963
208103812,613010
206301899,641817
206205065,621120
206301899,641817
204201357,120816
208203095,135897
205301132,606083
208201511,122050
208155320,487813
208202812,420010
208201503,306805
202108433,140807
207110776,443822
207202745,380873
204201357,120816
208135344,431070
208201503,306805
208117338,137130
207202745,380873
208201511,122050
208160203,369811
207202808,150010
207111688,404847
207202789,150868
207110854,153010
208133735,690042
208202084,461180
199201559,530330
208201304,463050
208201503,306805
208201511,122050
208201511,122050
208202482,139202
208202482,139202
208203778,690180
207154604,355140
208100001,380250
207401260,501200
207203577,791061
207203577,791061
208203778,690180
207202621,561302
207149768,614030
206301899,641817
208120840,420830
208157908,680816
196068570,680012
207201132,250806
194050625,363882
206301519,301050
206301519,301050
208124135,435040
207136500,472120
206202388,760310
208155320,487813
198200553,157879
208121865,472050
198201755,500040
205301132,606083
199201617,138160
208159270,718844
208158424,791090
206123358,689806
208204232,140904
208140073,483110
207106478,429450
207139683,463410
207401260,501200
208106911,700092
207204090,320030
208204232,140904
201200924,621920
206203172,143130
208200946,137070
207117829,502832
208201804,425130
206148525,465180
208122745,410831
208119737,641813
201201632,415804
207203241,380872
208200980,463050
198201924,415050
206108764,780932
207141623,472811
207202621,561302
207125683,420110
208203045,361230
208301343,630852
191400493,410831
208203811,156030
208202730,411450
206120375,413821
206120375,413821
208144935,151892
206120375,413821
207201380,302210
206301249,302120
208203095,135897
206202331,122030
207142998,140210
208200176,412480
206301519,301050
208202301,411410
208140073,483110
208404624,135120
208301343,630852
208204232,140904
207146172,135080
203103022,410842
208301343,630852
208303463,573703
208303463,573703
207401260,501200
208200946,137070
207202789,150868
207203609,780250
206202388,760310
191650683,151878
207401260,501200
199201265,502833
207154604,355140
207110854,153010
208158424,791090
208200571,690120
208203811,156030
208200824,560281
208202301,411410
207204090,320030
204200535,706831
204201357,120816
208302967,134070
208202458,411450
208204075,695963
208201433,660140
208201304,463050
207201479,445160
204200141,641465
208128291,157010
206203043,360801
208200980,463050
191311704,135080
207105460,134848
208133735,690042
194050625,363882
207119704,641010
191390167,480761
197024008,503310
208159382,472050
208200830,560281
207120034,305363
191311704,135080
208202730,411450
208159780,463806
208102505,429874
208204232,140904
207202501,411310
191311603,135080
208200824,560281
208201115,158807
208201518,456811
206205065,621120
208200994,431083
208100195,429450
208155320,487813
191311704,135080
194171329,369903
206202330,122030
203202847,445360
205301132,606083
208301343,630852
206202331,122030
203103022,410842
207108398,122010
208201515,449010
206302126,134010
208153984,704190
207203610,780250
199201663,570985
208143064,425835
208200826,561301
207136402,690840
197024019,503300
207201479,445160
191311704,135080
208201304,463050
207201657,780956
208128278,135010
207203610,780250
207118137,446721
208201327,621807
208119465,423050
206202330,122030
206202330,122030
208119737,641813
208157466,682090
191311704,135080
206202405,100110
208203095,135897
208201804,425130
206108764,780932
208204075,695963
206131577,700412
208200464,330230
208303463,573703
191070808,690932
204139196,138240
191380120,121818
206203651,449911
208202482,139202
207203100,502714
207201273,706100
207201656,445911
207120006,130030
208100195,429450
207136616,390894
208300054,616820
207104727,100051
208128637,435832
208303234,626813
208300228,157013
191400492,410315
208123174,500520
208201518,456811
208201236,404160
207118137,446721
206202331,122030
206202331,122030
207127134,429809
207203464,380953
208157224,570990
207202808,150010
208401326,449872
208201515,449010
207302554,631050
199108985,645480
206205065,621120
207155199,506055
207203072,502270
208155462,506304
207400823,420030
207103474,570966
197023065,500850
207401260,501200
206204943,597803
208204333,421190
195670950,766805
204109989,411800
208126833,425020
206144024,614846
207147988,135100
207103474,570966
207131209,431837
208132373,405240
191070018,690011
208301871,395805
208302192,425080
208405243,137060
206301519,301050
208103535,425130
208160083,618819
208144974,369903
207135442,612020
208120800,472831
208138918,451832
207201828,412210
208204075,695963
208119507,700423
208405364,711882
208118109,420816
207113030,140846
206203603,530360
208132366,429872
191620166,140818
207154326,330210
208159666,612040
208120652,500150
208103975,501170
207113044,701050
208202957,413913
207112340,220938
208200901,135010
208141849,153803
208159477,441440
206203603,530360
199108985,645480
207141815,410831
205130307,137903
206134071,429060
206203603,530360
206203603,530360
204129824,463828
208405344,613824
208204232,140904
207203393,463824
204122959,138858
208160083,618819
203109304,730030
208155790,402835
208122763,502834
207103474,570966
206130673,790884
207202028,405850
197041098,560170
208158711,445897
208158995,730300
208148337,463070
208107527,133120
205132666,702845
208129552,480856
207201733,138210
208401326,449872
206142873,407050
207108398,122010
206129303,403020
208155260,100011
207400823,420030
191620174,100192
208141225,463834
208134179,422040
208114399,442130
208103026,137030
206101244,150879
206142733,464865
206129303,403020
208105242,423060
207302304,660320
207301101,360112
207112127,585923
208301334,630020
207118853,704400
207202028,405850
207152956,152769
208111581,456832
199200725,135010
207121804,681210
207120006,130030
207121804,681210
208158396,137070
208156871,330943
208144445,711835
207148884,689900
208160262,431804
207129021,463805
205100673,100272
208158240,443390
207202028,405850
206203868,413802
207107888,561818
208405243,137060
207203821,641460
206202331,122030
207201075,702050
204200141,641465
207201656,445911
206203107,135240
208100950,412270
208200160,152050
208112205,410380
207100743,702020
207110934,431085
199200725,135010
208200532,431080
203109304,730030
208200952,442081
208103026,137030
208203809,156030
208120800,472831
208115785,152090
207154278,158856
208200673,405848
204140112,157230
207202474,137040
194030938,302858
208200907,404260
208141849,153803
208138895,626300
207203610,780250
207202011,545030
207301095,431080
208202977,487883
191380120,121818
208202981,487883
207202105,330810
207201132,250806
206132524,421805
206202925,411420
206136998,122842
208141849,153803
207202621,561302
207203241,380872
207204131,742080
208129095,502200
208201984,133070
206203172,143130
191650683,151878
208201058,448170
207201821,420120
207203464,380953
208200936,463480
208203809,156030
194030938,302858
201144305,330060
206203107,135240
206204524,135080
207142998,140210
208200926,133050
191070808,690932
207200505,472900
208203848,343800
208204234,151746
191311598,135868
207301101,360112
191380120,121818
208203437,134010
206202331,122030
207144828,700411
208405243,137060
208119507,700423
207114147,471020
207114147,471020
208160689,150070
208202084,461180
207111767,420120
208203809,156030
207203355,380965
208203523,138240
208200900,135010
207200143,134050
208200569,621807
207201075,702050
208200942,137070
208204209,143300
207201733,138210
206203488,137070
207200207,138220
207202579,367821
208200909,441390
208202950,135280
208200991,135120
208200907,404260
208201304,463050
205122654,703828
203109304,730030
204200141,641465
208200917,135816
207202720,448120
206202429,138170
208200571,690120
208201303,100864
191400492,410315
207204131,742080
206203651,449911
208201236,404160
208204232,140904
204201878,472120
208201317,405848
208200945,137070
208201236,404160
195510945,702851
197024019,503300
206203488,137070
200104510,780949
206301320,156849
200104510,780949
208200739,138210
208200673,405848
203201148,706827
206203868,413802
206203488,137070
208203437,134010
207203169,706032
208200602,152050
207203063,380963
207137924,135010
207201822,530390
208200174,412480
208200549,400340
207204131,742080
206203848,690011
207202720,448120
197041098,560170
208201304,463050
191311603,135080
191620166,140818
194030938,302858
198201755,500040
205201785,343808
197024008,503310
208200946,137070
208201791,420830
208204090,135010
207202105,330810
206202331,122030
208203746,138240
207401260,501200
207141188,500220
206203294,680828
208200826,561301
206202330,122030
207125683,420110
204201357,120816
208200276,441400
207150032,150709
194030961,302858
207110854,153010
208114561,560845
207201176,503230
208136170,770846
207107778,426410
198201755,500040
198201755,500040
207147618,403020
203103022,410842
208200994,431083
208144998,367852
208200956,100191
207200627,425080
208145791,626300
206204943,597803
207203609,780250
206203172,143130
208107492,472030
208144998,367852
207203472,361160
207141562,110740
207126671,422230
206203662,153023
207141089,390011
208145791,626300
208158893,137890
207203729,136033
207131209,431837
207301236,363911
201131874,135280
208301958,143900
207119191,156090
207201176,503230
208105844,680813
207141089,390011
208105844,680813
208202891,122050
207201176,503230
208200209,135280
207301478,780140
206204139,150034
191650683,151878
208158424,791090
207107031,406050
208121865,472050
208202950,135280
208203683,405806
207202477,701240
208160689,150070
207202720,448120
208113638,330110
197024008,503310
206148525,465180
207201479,445160
206108764,780932
208200979,463050
208155320,487813
208201066,130101
197040446,561180
208204075,695963
207202657,150010
207154604,355140
191311598,135868
203202847,445360
202106461,135885
208203037,706170
208201066,130101
208200571,690120
191400492,410315
204200141,641465
200300402,365853
207107778,426410
206148464,380830
208155320,487813
197040446,561180
207203610,780250
208134364,157897
207201479,445160
206203078,411380
208204015,790190
197024008,503310
207200704,302170
208301958,143900
206302126,134010
191620174,100192
208144660,463825
208151264,137806
208303234,626813
206125142,449571
208204075,695963
194050625,363882
191070018,690011
203202847,445360
208302077,139204
191620174,100192
206301320,156849
206301320,156849
207204131,742080
191070018,690011
208131021,463500
208131021,463500
208202482,139202
208200824,560281
207401260,501200
208204234,151746
208141699,425110
208204292,110110
208204292,110110
208203778,690180
208157586,606816
208123422,718833
208151282,135889
208302077,139204
207118409,706804
206147896,130020
208201115,158807
199201663,570985
206126292,670803
208144998,367852
203202847,445360
208204234,151746
207201380,302210
207203357,380965
206205065,621120
207201657,780956
208201511,122050
207203357,380965
197023065,500850
207136402,690840
208158711,445897
191390167,480761
208301958,143900
207143318,681803
206147479,730040
208203095,135897
207135607,780874
199201265,502833
207120006,130030
208200277,441400
208200908,404260
208203095,135897
208200708,780934
208303236,100120
208202088,461180
191311704,135080
208159473,465220
208155843,137855
191331009,135080
208400672,641120
208134702,152848
207401260,501200
208201511,122050
207301673,137862
208157070,464080
208125148,573879
207202099,410315
191390167,480761
208132786,404250
207200143,134050
208160083,618819
197024008,503310
207203729,136033
208202798,210360
208135291,443400
207114006,464020
208119737,641813
206202330,122030
206203651,449911
208204333,421190
208202487,402207
207125624,134843
208156886,132010
207401260,501200
207401260,501200
204300774,580814
208159548,152053
208157070,464080
208135291,443400
207401260,501200
208201511,122050
208105208,138200
197024008,503310
208157466,682090
206203455,702280
207114681,122859
206126175,429450
207108398,122010
208157070,464080
191311598,135868
191311598,135868
207107855,429110
208139545,360012
207401260,501200
207116147,158073
200300402,365853
207117309,210801
207301906,225704
207154278,158856
207100383,413832
208302219,400802
207123689,429120
208144330,730852
208303234,626813
207201656,445911
207203393,463824
208139502,706090
208116172,441400
207201906,100180
208158668,403010
208103535,425130
203135613,412090
205132666,702845
207201822,530390
208123272,404260
208149867,121828
208144569,449814
208128330,138200
208132366,429872
208117338,137130
207114006,464020
206301320,156849
208130699,413812
204139196,138240
208116934,405300
207112127,585923
207121931,135100
204403232,138831
207132490,580813
191311603,135080
206203603,530360
208203337,410380
207202028,405850
191331009,135080
208130699,413812
208120800,472831
208158668,403010
208123510,712821
207202028,405850
208142959,137860
207110776,443822
208144569,449814
206130237,464110
204124541,730020
208135369,600043
207124459,415855
208130699,413812
207203393,463824
208144569,449814
207203393,463824
208115155,463480
191380546,120833
207401260,501200
208203337,410380
208156364,467873
208115155,463480
208144337,690808
207137222,110390
208202487,402207
208202487,402207
206203603,530360
206203107,135240
208156317,420010
207142770,405240
191070808,690932
207202028,405850
208158893,137890
208201791,420830
207202099,410315
207201656,445911
208131275,430857
208200602,152050
207203821,641460
204200141,641465
204140112,157230
207201738,336831
208202981,487883
207201504,139200
208200160,152050
204200141,641465
208203848,343800
206203603,530360
207202105,330810
207400572,152786
208203809,156030
208158893,137890
206203603,530360
207401260,501200
208203809,156030
207204090,320030
207201076,702050
208203828,703090
208200174,412480
208405243,137060
194171329,369903
207202099,410315
206203603,530360
207202579,367821
208200991,135120
207203464,380953
208200900,135010
208200549,400340
207203610,780250
207114681,122859
207114681,122859
208203523,138240
208200952,442081
207203072,502270
208200946,137070
194030938,302858
208202977,487883
208200907,404260
208123422,718833
208200569,621807
206203651,449911
207110856,780823
206203603,530360
207201479,445160
208201058,448170
207154604,355140
207202474,137040
208119501,415813
207201822,530390
208202950,135280
207112235,463824
191380120,121818
197024024,503230
207201733,138210
208200989,135120
201201632,415804
198201755,500040
207110856,780823
191070018,690011
207201075,702050
207201821,420120
208200936,463480
195510945,702851
208100195,429450
208200974,482110
207142998,140210
208200673,405848
208200917,135816
203201149,706827
207200505,472900
208144998,367852
208201433,660140
207125683,420110
208203437,134010
207142416,405310
205201785,343808
207201821,420120
198201755,500040
206204139,150034
207202477,701240
207110854,153010
208203337,410380
208204232,140904
208202084,461180
206128254,120833
207107031,406050
208201303,100864
208204371,210715
206203294,680828
208201304,463050
207137222,110390
207203729,136033
194570008,363954
208204281,431837
208204090,135010
191311704,135080
194030938,302858
207202616,380872
208200979,463050
203201148,706827
207203472,361160
208200909,441390
208200917,135816
206202330,122030
203202847,445360
208145791,626300
208202084,461180
208201304,463050
208127568,402040
207108442,617808
206203172,143130
208145791,626300
208201036,150884
208123983,157040
208203037,706170
208144746,471858
207200143,134050
208200739,138210
208200956,100191
191311603,135080
191620166,140818
208204393,502827
208204263,157240
208200993,431083
208158668,403010
191400493,410831
208146422,407040
208127568,402040
208204263,157240
206301320,156849
191400492,410315
208200907,404260
205201785,343808
208200942,137070
208200945,137070
208203746,138240
207202720,448120
191400493,410831
207108666,406050
208202084,461180
208202084,461180
208200824,560281
208137789,464862
208200994,431083
207147618,403020
203103022,410842
197041098,560170
191620174,100192
203202847,445360
208200936,463480
206204524,135080
191380546,120833
208203809,156030
206203868,413802
208200945,137070
208155320,487813
208155320,487813
208102933,561330
207401260,501200
194050625,363882
207201821,420120
208157035,143854
208102933,561330
206132524,421805
208117340,621150
208204232,140904
208204075,695963
208303234,626813
208200956,100191
208135391,139240
207201479,445160
206203440,573350
191620166,140818
207204131,742080
206203651,449911
197023065,500850
207201821,420120
207201479,445160
200133310,560754
208102933,561330
203202847,445360
208202482,139202
191620174,100192
207203472,361160
208200571,690120
204200142,641465
208201804,425130
207204090,320030
197024008,503310
191400493,410831
199201663,570985
208201115,158807
208301343,630852
207203610,780250
205201785,343808
207202657,150010
207148884,689900
208156871,330943
208200917,135816
207201176,503230
201131874,135280
208203526,200043
203135613,412090
207401260,501200
197024019,503300
208200826,561301
208200209,135280
207110322,612030
207108579,135280
207201656,445911
194030961,302858
208201105,429842
199108985,645480
208204333,421190
198201755,500040
208102572,464891
208203095,135897
208204090,135010
208155320,487813
208203337,410380
207201336,445160
204201357,120816
207204131,742080
208302120,500843
207136402,690840
206301320,156849
207203357,380965
208111032,612050
207204090,320030
199201265,502833
208130940,690090
208134098,704220
206302069,506550
207201821,420120
207128546,526896
208203535,463050
206302126,134010
191400492,410315
208121865,472050
207151727,502152
195670950,766805
208202486,480070
208155893,150880
208201105,429842
207141089,390011
207104928,365834
207301068,612808
208203337,410380
207301478,780140
206111208,361270
208121865,472050
206144441,135280
208127568,402040
208202487,402207
205143887,135090
208101747,153786
208201066,130101
208148908,472843
206143292,621881
208158396,137070
208158149,590090
207111850,136075
207202105,330810
207301637,413843
208203848,343800
205146850,609320
191390167,480761
206146549,472040
208159509,137130
208146947,465140
208128275,445160
208202482,139202
208159382,472050
208303034,740952
208204229,450827
205114722,641827
208202457,411450
206123489,411360
208204209,143300
208157553,423070
206204943,597803
207116082,410380
208142959,137860
208128737,464861
205124337,135090
206146549,472040
207202868,680815
208130631,137819
207301673,137862
197041098,560170
207400572,152786
208156239,140889
208132366,429872
208141849,153803
208105726,420030
191311603,135080
191380120,121818
208125150,482835
208151527,530822
208125150,482835
207114006,464020
208157908,680816
208131021,463500
208148337,463070
207128255,301822
207202474,137040
208134098,704220
206204912,302160
206132680,459070
208157262,451841
208156239,140889
194030938,302858
208160606,429450
206143292,621881
207128936,137849
208203045,361230
208130699,413812
208200602,152050
207134589,350801
208200910,441390
208200549,400340
208200991,135120
205110248,400103
206142873,407050
206203651,449911
207203393,463824
208200532,431080
207202099,410315
207202579,367821
207203610,780250
208200909,441390
208160083,618819
207202105,330810
208135659,135090
205405848,301802
208127568,402040
208201327,621807
208203848,343800
208202981,487883
197024008,503310
207203821,641460
208200160,152050
208203828,703090
204200141,641465
208200174,412480
208157866,446569
207201822,530390
207200505,472900
208200875,132045
208203811,156030
207201076,702050
208200945,137070
206202405,100110
208203437,134010
208200673,405848
208200569,621807
207203072,502270
207154326,330210
208200571,690120
208204281,431837
208200974,482110
208127568,402040
208202731,411450
208201829,445010
208157070,464080
208201303,100864
194030938,302858
206203402,520170
191070808,690932
207202474,137040
206204524,135080
195510945,702851
207202028,405850
206132524,421805
207201922,140170
191400492,410315
208200909,441390
207203472,361160
207203355,380965
191620166,140818
208202457,411450
208201236,404160
207201733,138210
208203746,138240
208204090,135010
208200900,135010
207201504,139200
208202977,487883
208200979,463050
206203402,520170
208200926,133050
207201821,420120
194030938,302858
206204139,150034
207200143,134050
204200141,641465
204124541,730020
198201755,500040
208202730,411450
208159708,121160
208201058,448170
207202720,448120
208200917,135816
206203603,530360
206204191,121040
191650683,151878
203201148,706827
208130699,413812
206203848,690011
207125683,420110
207202477,701240
198201755,500040
206202330,122030
208202952,135280
207202616,380872
197041098,560170
208202301,411410
208203523,138240
208144998,367852
208203809,156030
208203809,156030
207204090,320030
206203539,780934
207200207,138220
207110854,153010
208203809,156030
205110248,400103
208200942,137070
208127568,402040
208202084,461180
208201066,130101
207201656,445911
208201304,463050
207149995,462120
206204788,503330
208203778,690180
207401260,501200
206204191,121040
208204262,157240
208203685,405804
207152832,404290
207201479,445160
191311598,135868
208204333,421190
208157224,570990
207142998,140210
203202847,445360
204201357,120816
208303506,515805
207201075,702050
207401260,501200
207116251,134010
207106478,429450
208134702,152848
207118853,704400
208203809,156030
207154604,355140
208157224,570990
207401260,501200
208201000,143200
207202657,150010
191311603,135080
206203294,680828
208148468,405816
207148115,680817
191311598,135868
206204912,302160
201201632,415804
208105618,122050
208204333,421190
208200826,561301
207143632,413822
208203037,706170
208102037,500801
191380120,121818
208131200,445924
208202486,480070
206204377,302120
191311704,135080
203200161,442081
208202486,480070
208303463,573703
207201087,137071
208200994,431083
207301673,137862
207202100,410315
208200553,400340
208200553,400340
207141188,500220
206301320,156849
207149393,140780
208135291,443400
208157224,570990
194171329,369903
191620174,100192
208200908,404260
208135163,343821
208203095,135897
208200824,560281
194050625,363882
199201663,570985
208150493,413836
191650683,151878
199202409,135836
208203828,703090
207128989,618142
207137222,110390
206301320,156849
208201327,621807
208203778,690180
206202429,138170
206202331,122030
207105460,134848
208200739,138210
206203539,780934
208202950,135280
204201878,472120
208203095,135897
208200209,135280
202119660,135916
197024008,503310
203202847,445360
191070018,690011
208100195,429450
208144330,730852
208201115,158807
207201273,706100
207203610,780250
207202789,150868
208202487,402207
208156022,330170
208116843,406130
208300054,616820
208203685,405804
207201479,445160
207202616,380872
208201058,448170
208201433,660140
207116147,158073
200300402,365853
207103474,570966
191311603,135080
208202486,480070
208132844,447060
202115995,135954
208303234,626813
207139685,361825
208149204,133110
206202330,122030
207401260,501200
207401260,501200
207200143,134050
208202937,390110
199201265,502833
208203095,135897
207136402,690840
207201656,445911
208202798,210360
191620174,100192
199200725,135010
208134917,404260
208112332,621882
197024019,503300
208200532,431080
208160498,519913
207107133,135100
208108455,135080
208110504,718922
207132526,441870
205115493,143200
207200367,570300
208158977,152878
207143447,135080
208200553,400340
208151759,700070
191620166,140818
208200739,138210
191620174,100192
208200907,404260
208200908,404260
191380546,120833
207103474,570966
207119769,561191
207108442,617808
208100001,380250
208159224,363823
208117725,121230
208156022,330170
208128737,464861
207132542,137040
191311704,135080
208204232,140904
208128275,445160
191311598,135868
208160265,100011
207401260,501200
208204262,157240
208120652,500150
208120652,500150
208132020,417833
208302573,200240
208120840,420830
208200908,404260
206204943,597803
208106202,560023
208160083,618819
207143447,135080
204200535,706831
208204232,140904
208204133,614030
206124368,706110
208151067,301140
208159473,465220
207105760,429807
208151759,700070
208138918,451832
207130211,138170
208149204,133110
208133493,121838
208159473,465220
207124940,500170
208157553,423070
207137222,110390
206137610,361100
208101747,153786
208200722,135080
206124368,706110
207202028,405850
208204262,157240
208141864,702885
208405243,137060
208200991,135120
206120375,413821
207100611,135080
208201115,158807
207201822,530390
207202524,412270
208202730,411450
207203610,780250
208200549,400340
206204800,380230
207115452,151054
207201821,420120
203201148,706827
206203848,690011
208200910,441390
197024024,503230
207203355,380965
207202105,330810
197040446,561180
206202925,411420
204200141,641465
208204075,695963
208203848,343800
194030961,302858
208203811,156030
208101200,135908
204200141,641465
204200141,641465
207201822,530390
207202579,367821
207150852,464090
207203464,380953
208201236,404160
