name,lat,lon
고대삼통치킨,37.5949495,127.0573223
레게치킨,37.5535684,126.9142446
꼬꼬순이,37.5588404,126.9239197
삼성통닭,37.583604,127.029419
닭대가리,35.0982286,129.0304334
종로 오빠닭,37.5692291,126.9845802
사근통닭,37.5609352,127.029811
한잔의추억,37.5240686,127.0213001
양재닭집,37.4842726,127.0203997
BBQ본점,37.4914631,127.113792
영광통닭,37.5810099,126.9508522
새로나호프,37.5241457,127.0325134
계열사,37.5928384,126.9634001
반포치킨,37.5015898,126.9870612
